Date,BIL,SHY,IGSB,IGIB,LQD,SHYG,HYG,EMB,CEMB,SPY,QQQ,IJK,IWM,VGK,EWU,EWJ,EEM,AAXJ,MCHI,INDA,GLD,FTLS,QAI,WTMF
2016-01-01 00:00:00-05:00,74.47636413574219,70.17021942138672,39.97005844116211,38.61384201049805,80.43102264404297,24.692094802856445,46.52830505371094,65.39717864990234,29.44954490661621,164.1851348876953,96.85092163085938,34.463294982910156,90.44291687011719,33.9090461730957,20.781957626342773,37.60775375366211,24.488723754882812,41.25600814819336,32.698917388916016,23.150388717651367,106.94999694824219,28.849672317504883,23.98630714416504,28.967363357543945
2016-02-01 00:00:00-05:00,74.47636413574219,70.21151733398438,40.0081787109375,38.76779556274414,81.03704833984375,24.899545669555664,46.99189758300781,66.28092956542969,29.67408561706543,164.04949951171875,95.33485412597656,34.66100311279297,90.2408676147461,32.81496810913086,20.132522583007812,35.61289596557617,24.288455963134766,40.89113235473633,31.924732208251953,21.403858184814453,118.63999938964844,28.428241729736328,24.07179069519043,29.955602645874023
2016-03-01 00:00:00-05:00,74.47636413574219,70.30663299560547,40.25453567504883,39.3499641418457,83.96949768066406,25.3675594329834,48.17424392700195,68.46786499023438,31.655229568481445,174.1861114501953,101.56651306152344,36.954010009765625,97.18045806884766,34.923946380615234,21.21491241455078,37.31342697143555,27.436662673950195,45.302825927734375,35.38774871826172,24.166223526000977,117.63999938964844,29.31599235534668,24.63597297668457,29.345836639404297
2016-04-01 00:00:00-04:00,74.50895690917969,70.32904052734375,40.379005432128906,39.59762191772461,85.2850341796875,25.767536163330078,49.70811462402344,69.54671478271484,32.91209030151367,175.77455139160156,98.6214599609375,37.26739501953125,99.10224914550781,36.090850830078125,22.067298889160156,37.34612274169922,27.548816680908203,44.78867721557617,35.18796157836914,24.11275863647461,123.6500015258789,29.125164031982422,24.841127395629883,30.10279083251953
2016-05-01 00:00:00-04:00,74.50895690917969,70.24706268310547,40.379859924316406,39.5738410949707,84.85590362548828,25.8914794921875,49.796836853027344,69.41162109375,32.71397399902344,178.76475524902344,102.9312744140625,38.5112419128418,101.32252502441406,35.90990447998047,21.810230255126953,38.556121826171875,26.53145408630371,44.208187103271484,35.17131423950195,24.620677947998047,116.05999755859375,29.2353515625,24.755645751953125,29.710294723510742
2016-06-01 00:00:00-04:00,74.4926986694336,70.66854858398438,40.65534591674805,40.15980529785156,87.47315979003906,26.235158920288086,50.67692565917969,72.28519439697266,33.063907623291016,178.45803833007812,100.31925201416016,38.52490234375,101.30493927001953,33.774566650390625,20.795486450195312,37.60775375366211,27.524784088134766,45.34428787231445,35.28784942626953,24.879091262817383,126.47000122070312,29.21698570251465,24.92660903930664,29.79439926147461
2016-07-01 00:00:00-04:00,74.52523803710938,70.63645935058594,40.70014572143555,40.45561981201172,88.6119155883789,26.57530403137207,51.34859085083008,73.23101806640625,33.37982940673828,185.9285430908203,107.77922058105469,40.34452438354492,106.67060852050781,35.64258575439453,21.63196563720703,39.749786376953125,29.234670639038086,48.09646224975586,36.91246032714844,26.492786407470703,128.97999572753906,30.53066062927246,25.123218536376953,29.394899368286133
2016-08-01 00:00:00-04:00,74.52523803710938,70.4705810546875,40.67359924316406,40.40350341796875,88.77987670898438,26.939966201782227,52.369606018066406,74.22118377685547,33.53269577026367,186.1511993408203,108.9110107421875,40.60258102416992,109.17002868652344,35.88619613647461,21.867700576782227,40.47489929199219,29.493038177490234,48.964271545410156,39.21004867553711,26.501754760742188,124.77999877929688,30.199411392211914,25.054834365844727,28.7711181640625
2016-09-01 00:00:00-04:00,74.54154968261719,70.56256103515625,40.67658996582031,40.436275482177734,88.50159454345703,27.163461685180664,52.94529342651367,74.53623962402344,33.61642837524414,185.22633361816406,111.0435791015625,39.901519775390625,110.03819274902344,35.97477722167969,21.964763641357422,41.33186721801758,30.23581314086914,50.49962615966797,40.66911315917969,26.367273330688477,125.63999938964844,30.420251846313477,25.046283721923828,29.486011505126953
2016-10-01 00:00:00-04:00,74.5578842163086,70.52935791015625,40.64458465576172,40.26845169067383,87.14602661132812,27.13677978515625,52.417198181152344,73.2410888671875,33.41874313354492,182.93450927734375,109.6995849609375,38.70049285888672,105.26982116699219,34.89255905151367,20.799962997436523,41.628501892089844,29.985515594482422,49.16453552246094,39.470001220703125,26.035551071166992,121.94000244140625,29.957040786743164,24.704355239868164,29.21967887878418
2016-11-01 00:00:00-04:00,74.52523803710938,70.1961898803711,40.46788787841797,39.45894241333008,84.38445281982422,27.235193252563477,52.42367172241211,70.10570526123047,32.900604248046875,189.6735382080078,110.17777252197266,40.931968688964844,116.91615295410156,34.07611083984375,20.841567993164062,41.10938262939453,28.661447525024414,47.62919235229492,39.09265899658203,24.143848419189453,111.75,31.434152603149414,24.37097930908203,28.834192276000977
2016-12-01 00:00:00-05:00,74.4926986694336,70.19682312011719,40.509681701660156,39.52293014526367,84.85311126708984,27.59998893737793,53.21333312988281,70.96968078613281,32.97687911987305,192.3846435546875,111.09673309326172,41.743019104003906,119.79439544677734,35.58283996582031,21.27836799621582,40.26067352294922,28.26583480834961,45.835174560546875,36.669281005859375,24.036266326904297,109.61000061035156,31.810335159301758,24.50775146484375,29.058475494384766
