Date,BIL_open,BIL_high,BIL_low,BIL_close,IGSB_open,IGSB_high,IGSB_low,IGSB_close,IGIB_open,IGIB_high,IGIB_low,IGIB_close,LQD_open,LQD_high,LQD_low,LQD_close,HYS_open,HYS_high,HYS_low,HYS_close,EMB_open,EMB_high,EMB_low,EMB_close,CEMB_open,CEMB_high,CEMB_low,CEMB_close,SPY_open,SPY_high,SPY_low,SPY_close,QQQ_open,QQQ_high,QQQ_low,QQQ_close,VGK_open,VGK_high,VGK_low,VGK_close,EWG_open,EWG_high,EWG_low,EWG_close,EWQ_open,EWQ_high,EWQ_low,EWQ_close,EWI_open,EWI_high,EWI_low,EWI_close,EWJ_open,EWJ_high,EWJ_low,EWJ_close,EWZ_open,EWZ_high,EWZ_low,EWZ_close,INDA_open,INDA_high,INDA_low,INDA_close,MCHI_open,MCHI_high,MCHI_low,MCHI_close,XLK_open,XLK_high,XLK_low,XLK_close,XLY_open,XLY_high,XLY_low,XLY_close,XLV_open,XLV_high,XLV_low,XLV_close,XLI_open,XLI_high,XLI_low,XLI_close,XLC_open,XLC_high,XLC_low,XLC_close,SMH_open,SMH_high,SMH_low,SMH_close,HEAL_open,HEAL_high,HEAL_low,HEAL_close,PPA_open,PPA_high,PPA_low,PPA_close,PAVE_open,PAVE_high,PAVE_low,PAVE_close,ARKF_open,ARKF_high,ARKF_low,ARKF_close,AIQ_open,AIQ_high,AIQ_low,AIQ_close,EBIZ_open,EBIZ_high,EBIZ_low,EBIZ_close,BKCH_open,BKCH_high,BKCH_low,BKCH_close,QTUM_open,QTUM_high,QTUM_low,QTUM_close,ARKX_open,ARKX_high,ARKX_low,ARKX_close,ESPO_open,ESPO_high,ESPO_low,ESPO_close,GLD_open,GLD_high,GLD_low,GLD_close,FTLS_open,FTLS_high,FTLS_low,FTLS_close,QAI_open,QAI_high,QAI_low,QAI_close,WTMF_open,WTMF_high,WTMF_low,WTMF_close
2016-02-12 00:00:00-05:00,74.47639590230405,74.47639590230405,74.46009826660156,74.46009826660156,40.00251218935609,40.029241509596226,39.991057182578515,40.00632858276367,38.636076594900615,38.718587528673815,38.61814133935228,38.654014587402344,80.33003279055356,80.44310659745862,79.97668523145902,80.20282745361328,49.94672750056531,50.38577006360146,49.94672750056531,50.35688400268555,64.78233226132708,65.04292473307736,64.70166930549377,64.96846771240234,29.52297338777886,29.548738897187903,29.413460757658285,29.471437454223633,156.76069893292953,158.19302788144972,155.91316058278534,158.17608642578125,90.81458817080771,91.26103744828642,89.96820435818317,91.16802215576172,31.728096801125492,32.12397766113281,31.62732468144698,32.12397766113281,17.987360672751617,18.144249094111018,17.87753862817872,18.13640594482422,16.56915314233423,16.74501366954066,16.500337899795603,16.729721069335938,15.584946196564255,15.84184134783991,15.47077087623667,15.79902458190918,33.487249081928994,34.141296306430895,33.291036473950015,34.043190002441406,11.516959004344162,11.60679465168706,11.451080138864562,11.582839012145996,21.234547968160683,21.421676635742188,21.18999441376988,21.421676635742188,29.96845800572518,30.459607861175222,29.910186258093145,30.434635162353516,17.440910061298275,17.557062910571023,17.342625701316795,17.54366111755371,31.105380924382423,31.34783090234075,30.81354279764829,31.334362030029297,54.0746417118532,54.52336099877773,53.61746071543629,54.497962951660156,41.017779562601326,41.60398775484812,40.934036904242205,41.595611572265625,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,21.225869200266775,21.225869200266775,20.702055856974425,21.193984985351562,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,28.84749100009927,29.03070853743951,28.69175661754765,28.994064331054688,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,118.12000274658203,118.73999786376953,117.87999725341797,118.36000061035156,27.99764491918726,27.99764491918726,27.75120050133786,27.97016143798828,23.789698594272895,23.866632712468157,23.67002402394415,23.764053344726562,30.067747390222937,30.067747390222937,29.96962196289518,29.990650177001953
2016-02-19 00:00:00-05:00,74.47639590230405,74.47639590230405,74.46008176244115,74.47637939453125,39.98340145910956,40.04831507858892,39.94139784338146,40.01014709472656,38.643231714363104,38.74011109536328,38.54280296325463,38.68988800048828,80.23112024362473,80.54202865254605,79.62334451581489,80.39362335205078,50.39154261656904,51.11943112531951,50.17201915549114,51.055885314941406,65.29108069690867,65.96120272447425,64.98705154956004,65.78126525878906,29.555199647816334,29.690471649169922,29.310408732971865,29.58738899230957,159.98989201515013,163.84613981340942,159.0236983661637,162.7273712158203,92.51665861956492,95.65109086422808,91.93999649284542,94.52568054199219,32.699801094813985,33.43399175837379,32.29672089678562,33.15326690673828,18.34036041154232,18.920856535104395,18.159938056943496,18.740428924560547,17.119671652261985,17.56314381908208,16.951457444534345,17.43316650390625,16.241453882541297,16.51262355762782,15.727666926778241,15.927473068237305,35.15506779793594,36.0380347716398,34.92615207538895,35.416690826416016,11.666682243347168,12.271581619380918,11.54091260025122,11.864324569702148,21.386041328011437,21.831580797505694,21.270201018646382,21.689008712768555,31.383633170922163,32.457507545338714,31.366983647924737,32.08290100097656,17.740237293294946,18.30760129737738,17.641954586761734,18.16463851928711,31.796829660782667,32.86988768854206,31.608258490303395,32.65886306762695,55.08211899887183,56.521412909054725,54.89585810318469,55.818695068359375,42.12319281163985,43.24538175748749,41.76309368562162,42.977378845214844,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,22.14140349507343,22.615116026241832,21.46727745874912,22.387372970581055,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,29.31469492570957,30.322379453660393,29.15896053902506,30.212453842163086,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,116.0,118.5999984741211,114.73999786376953,117.58000183105469,28.2541725125861,28.712243363907294,28.125911588876217,28.52901840209961,23.815346394944367,24.054694706227018,23.73841226850784,23.960664749145508,29.927569778601626,30.01868353674484,29.69627679227081,29.9345760345459
2016-02-26 00:00:00-05:00,74.47637939453125,74.47639590230405,74.46008176244115,74.46009826660156,39.99487251646227,40.09031242195843,39.97959190646524,40.04069900512695,38.67915021682002,38.86926209395527,38.66121221314989,38.82979202270508,80.47136002545346,81.3476551221657,80.24522744956762,81.22046661376953,51.09632521952818,51.93397023251435,51.09632521952818,51.928192138671875,66.09770641836408,66.67472450871526,65.76886286145545,66.44515228271484,29.780660429385044,29.922379840210354,29.638938999303175,29.75489044189453,164.31227875995557,166.69381992155488,160.45600501023247,165.3462371826172,95.40929906890709,97.0741678004997,92.79570450535215,96.19987487792969,33.19646166708811,33.383607182019354,32.008810417693816,32.93734359741211,18.85025439299816,18.960076450190364,18.034427498887496,18.55216407775879,17.494335157137368,17.60138190984444,16.859702539560747,17.4025821685791,16.18436820581521,16.384174346923828,15.513583132543426,16.155820846557617,35.93993428384762,36.561274451508446,35.089666396806464,36.168846130371094,12.385372804111244,12.660868938863128,11.840368036054349,11.984106063842773,21.902867490798485,22.10781661659926,21.172178347904776,21.181089401245117,32.61566731922208,32.973624103079594,31.258763748298435,31.9913272857666,18.329934396941074,18.602455092548883,17.825119361147223,18.43269157409668,32.9507122939068,33.84866864746333,32.465798803254906,33.59724044799805,56.275899644809186,57.5712266864192,55.27686427689037,56.97858428955078,43.379350906387856,44.258676121916935,42.491667632151604,43.923702239990234,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,22.62422570040958,23.152600728212267,21.986538802252074,23.047836303710938,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,30.459793807105566,31.2018274252743,30.120844230239264,31.00944709777832,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,115.44000244140625,119.86000061035156,115.41000366210938,117.11000061035156,28.78553622656878,28.78553622656878,28.263326105336503,28.66551971435547,23.99485525425019,24.191463732983216,23.712764036247776,24.140174865722656,29.850475287503652,30.165867917503395,29.815431826951347,29.90653419494629
2016-03-04 00:00:00-05:00,74.47637939453125,74.47639590230405,74.46008176244115,74.47637939453125,40.021594476425555,40.09229389595979,40.008186397467455,40.0693359375,38.82261718494413,38.95053420076706,38.70250386462653,38.80315017700195,81.16391139199749,81.58530585587768,80.67103384973841,81.36557006835938,52.03792940865217,53.17412436915651,51.922389623118114,53.11608123779297,66.63751895852182,67.44095886092909,66.45758468261974,67.40357971191406,29.754887084905345,30.642527701175048,29.754887084905345,30.616662979125977,165.3632171309299,170.65186280098837,163.85459981909108,169.8721160888672,96.10686638811603,98.91576057659516,95.33488464355469,98.28329467773438,32.95172614500203,34.46327614870627,32.80057209286663,34.27613067626953,18.418809285560588,19.37583383843158,18.308987219619276,19.266010284423828,17.38728845422216,18.17483771644996,17.349058411741378,18.067790985107422,16.170088064562886,17.16912471081461,16.084457291866663,17.05495262145996,35.939914072362235,37.836662370545426,35.612892150878906,37.673152923583984,12.337459746176107,15.14633008595553,12.193722490815407,14.966657638549805,21.430589642164627,23.453353528518207,21.350391870895216,23.39097785949707,31.991324574248743,34.63853410842591,31.908080139767,34.472042083740234,18.414817279730983,19.044732090009596,18.303131103515625,18.95091438293457,33.60622243164616,34.59397290056641,33.422142028808594,34.44580841064453,56.80926962581409,57.43577114099027,56.0134468940547,57.07172393798828,43.92369539140118,45.305471202723695,43.630589696515976,45.03749084472656,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,23.056938648979102,24.209335818825938,22.961286019401943,24.00891876220703,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,31.000296439866275,31.797281231106513,30.88120448859856,31.595745086669922,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,117.58999633789062,122.37000274658203,117.33999633789062,120.54000091552734,28.7763734742051,28.91380011903837,28.42823600769043,28.85883140563965,24.0632422783633,24.319688082884436,23.943565922686705,24.276947021484375,29.906538602058163,30.018681932329674,29.605167341860916,29.619182586669922
2016-03-11 00:00:00-05:00,74.47637939453125,74.47639590230405,74.46008176244115,74.46009826660156,40.01582300183345,40.11522631617176,40.012002055778865,40.092288970947266,38.80314997919393,38.89302133559807,38.72765780033551,38.84989547729492,81.1458620297614,82.48548435600277,81.1458620297614,82.37208557128906,53.10447887440095,54.06800584564865,52.95933919337306,54.03317642211914,67.46584647702686,67.84589371600468,67.16681071489494,67.80850982666016,30.636074327531894,30.933489478161803,30.558466363516125,30.888227462768555,168.94829796973033,171.88924229487964,167.2871248313894,171.84686279296875,97.78103737362106,99.04595184326172,96.08825158062125,99.04595184326172,33.90184585556637,35.00311279296875,33.77947522626293,35.00311279296875,19.03067913102256,19.713146065006814,18.842412374081984,19.697458267211914,17.84605628115055,18.59537479997463,17.83840998096705,18.58772850036621,16.6553378110788,18.082530100624997,16.64106555836876,18.053985595703125,37.117210317843586,37.738559463064455,36.43045837350879,37.70585632324219,14.816927261819771,15.763196562720093,14.703134856044361,15.66737174987793,23.17711873167009,23.471177816843024,22.874150180235876,23.44444465637207,34.03084715648814,34.39712474788194,32.85708576927486,34.38880157470703,18.843697674634463,19.1564173311432,18.62925526868339,19.151948928833008,34.266217047546554,34.70622253417969,33.73641815552715,34.70622253417969,56.699200677969024,58.07921172698304,56.52141446678213,58.070743560791016,44.8030098839134,45.364094781494906,44.233552751431326,45.25522994995117,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,23.858606097503,24.42341423034668,23.589865644111725,24.42341423034668,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,31.485806048293167,31.669022358658577,30.93617089790597,31.568252563476562,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,121.18000030517578,121.87999725341797,118.83999633789062,119.41000366210938,28.877156390455493,29.097029066619744,28.620626459883773,29.069543838500977,24.217109736076143,24.388071060180664,24.20001290297558,24.388071060180664,29.633198337066347,29.773376739713708,29.32481300683644,29.34583854675293
2016-03-18 00:00:00-04:00,74.46009826660156,74.49269975610487,74.46008176244115,74.46009826660156,40.06933865188625,40.23373539026749,40.00052371673181,40.1993293762207,38.82832628546748,39.20579607162144,38.81035077606538,39.16625213623047,82.52086218145969,83.56986340755375,82.3649342387833,83.42810821533203,53.91128283109192,54.352418500373695,53.38887983422384,54.195701599121094,67.7088462399737,68.78661036231047,67.22289677393412,68.53117370605469,30.946423543325675,31.399044150525572,30.758904911816387,31.243858337402344,171.33839639322719,174.45410103134813,170.3975934306951,174.11334228515625,98.67393647994813,100.41252754843389,98.54371213373763,100.16065979003906,34.8951536930402,35.42493558425998,34.353642785487516,35.29464340209961,19.77589881698833,20.089679953879926,19.619009640921085,20.042612075805664,18.541852951049805,18.740652616213104,18.289529516378956,18.687129974365234,17.854179819431714,17.968358802681934,17.497377828788174,17.78282356262207,37.771270814178905,37.90208028316224,37.0845078021036,37.44423294067383,15.523639098731824,16.068647751554227,13.756868563641726,16.05068016052246,23.284048239741622,23.765231205036834,22.820683316925933,23.622657775878906,34.29723241843587,35.32948007427526,33.72283966485038,35.088069915771484,19.093869594291473,19.630419078759402,19.084934495616498,19.57204818725586,34.60744041330891,35.37653641375991,34.60744041330891,35.20521926879883,57.85907794290703,58.05380698693791,55.590100260749715,56.79216003417969,45.087732610095955,46.926786391563205,44.82813140333137,46.82577896118164,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,24.318650593728858,25.006445458410045,24.045357925489224,24.99733543395996,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,31.375880537990064,32.456524779489754,31.156019358063443,32.42899703979492,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,120.2699966430664,121.18000030517578,117.33999633789062,119.80000305175781,29.179483753837566,29.28942568990209,28.932124974753155,29.21612548828125,24.353882794261466,24.789837943789085,24.259847144834964,24.54193878173828,29.36686841212803,29.422937412940563,29.289769572269048,29.338830947875977
2016-03-25 00:00:00-04:00,74.46008176244115,74.47639590230405,74.46008176244115,74.47637939453125,40.191694204961706,40.22991275214706,40.13435083030548,40.21079635620117,39.17702841562249,39.230953396427694,39.06918037195911,39.19860076904297,83.2863259550989,83.81792235294114,83.12333015646657,83.55567932128906,54.20150030108256,54.456895387416054,53.42371066361423,53.655887603759766,68.68696756280896,68.89256234798194,67.8209832851046,68.06395721435547,31.36672334438456,31.812893389175752,31.289124470301434,31.593048095703125,173.84924398525723,174.8374558993936,171.86422966959734,173.03985595703125,99.98340990700818,101.09352723085607,99.37705704901434,100.05804443359375,35.15709422232671,35.236717484565595,34.20162484445381,34.41877746582031,19.987702528015717,20.121058348239398,19.650385940831875,19.74452018737793,18.56479020288097,18.6183128392865,17.968395459302663,18.113672256469727,17.91126746920214,17.93981061354889,17.154858116842917,17.269033432006836,37.44423735895987,37.9020762087074,36.888291559081935,37.117210388183594,15.948860232575765,16.27826270080038,15.032534686261949,15.379899978637695,23.87216423985651,24.01473768163493,23.569195850975056,23.756322860717773,35.29618672607935,35.42937975172005,33.93927622224217,34.33053207397461,19.52714778709938,19.72021818942989,19.419387189245807,19.58551788330078,35.19620652839782,35.26383154063103,34.53348728617721,34.96177673339844,56.84314522536533,57.87125595398116,56.74968064350469,57.25947952270508,46.766868816354645,47.10356140136719,46.07663839309184,46.3964958190918,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,24.865242685772966,25.061101706024473,24.414305173899532,24.6466064453125,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,32.42899226101973,32.55745929548882,31.869230032401568,32.080284118652344,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,119.0,120.16000366210938,116.16000366210938,116.33000183105469,29.27110249475653,29.326069463304147,29.078337491982076,29.198619842529297,24.516295424174306,24.541941272987085,24.405170440673828,24.405170440673828,29.345837474573106,29.500032969192382,29.219678350279704,29.34583854675293
2016-04-01 00:00:00-04:00,74.47637939453125,74.4926832447183,74.47637939453125,74.47637939453125,40.18789599261432,40.33314397352364,40.16113476371774,40.28037643432617,39.16625135348525,39.48019027709961,39.14108728080102,39.48019027709961,83.59112808733524,84.55026208299117,83.53442600857926,84.48629760742188,53.53982037604549,54.15592186826628,53.452727151500945,54.14426040649414,67.93313018275734,69.09884181824698,67.7898355398937,68.92996978759766,31.90339921265999,32.291360100340654,31.205066633414262,31.876636505126953,173.45739920206594,176.46456655097563,172.42650290019068,176.2771453857422,100.33789567084065,102.98722809151779,99.56363437134763,102.94991302490234,34.57802082824487,35.620362332538,34.35364119559646,34.87480926513672,19.854343779202694,20.48190077396014,19.67392376695318,20.019081115722656,18.205423888751895,18.817110392818197,18.083083053254516,18.3277587890625,17.326121135665236,17.797092980411474,17.054951646044266,17.183399200439453,37.640449786694575,38.13098124455127,36.10344027459047,36.397762298583984,15.859024881969324,16.481886592204763,15.463747106934935,16.104576110839844,23.649396924965007,24.237508337897534,23.515732155394204,24.077117919921875,34.34717541548489,35.72905707797098,34.247287023662466,35.26287841796875,19.603472509021014,20.079418652311027,19.47775451629049,20.070438385009766,35.01135850204795,35.88597387622834,34.984306441146934,35.80933380126953,57.412415308730345,58.4575125768741,56.80066058542984,58.245094299316406,46.40491412958158,47.16248397613236,46.05980122810112,46.90995788574219,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,24.687601213248588,25.348059987568494,24.464407594698642,25.206857681274414,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,32.153702744410836,32.73179017023762,31.896764781031223,32.520748138427734,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,116.7300033569336,118.80999755859375,115.55000305175781,116.93000030517578,29.299630330560532,29.602630580557367,29.161894906445166,29.483266830444336,24.413718549811147,24.695811224338765,24.413718549811147,24.661619186401367,29.31780623718403,29.464989262115843,29.170618597812425,29.41592788696289
2016-04-08 00:00:00-04:00,74.47637939453125,74.4926986694336,74.47637939453125,74.4926986694336,40.30714526978903,40.40283063406739,40.28800964355469,40.38371658325195,39.494588368117554,39.56661243118556,39.41894236807104,39.51618576049805,84.50766430064445,84.96254199378063,84.26600929739963,84.72797393798828,54.01601678365445,54.24918337611167,53.648752906733236,54.09178924560547,68.85495495330727,69.03008284229284,68.50469889639005,68.82994079589844,32.188206556356356,32.57764394643149,31.675428629403456,32.33100509643555,176.2005455133443,176.40500859146317,173.01433590604665,174.21554565429688,102.94991827128567,103.27642029459703,101.31741623861265,101.68122863769531,34.99783815490772,35.0629841915901,34.049618670334766,34.730037689208984,20.042608699539134,20.089676569684602,19.2424770501427,19.626853942871094,18.373636845485983,18.41951318200898,17.830764164549148,18.159543991088867,17.012133341040084,17.06922098200693,16.04164054444196,16.783784866333008,36.49586860033412,37.24801927976371,35.48208275853719,37.05180358886719,15.751220354477477,15.91293251841256,14.82291978062739,15.906943321228027,24.11275812950856,24.175133803704714,23.079094458388322,23.301870346069336,35.27120132906786,35.34612258423894,34.089118899475494,34.60523223876953,20.03901336260745,20.083912997633103,19.630415445322537,19.706745147705078,35.849903700491815,35.88597082901607,34.97530398638552,35.10604476928711,58.381057395544396,59.76600581971147,58.04117320221965,58.924835205078125,46.75003521921914,46.808956503778425,45.66417904912482,46.05138397216797,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,25.220523106562787,25.23418901101796,24.61472228771246,24.842466354370117,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,32.51157372701928,32.72263310941184,32.17204864928574,32.4656982421875,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,116.66999816894531,118.8499984741211,115.0,118.43000030517578,29.409806216074234,29.492443966555133,29.161894869486343,29.33635139465332,24.653065691496238,24.721451383729427,24.39662130512846,24.6787109375,29.352848865712875,29.57712745979436,29.296777194365276,29.528064727783203
2016-04-15 00:00:00-04:00,74.47637939453125,74.4926986694336,74.47637939453125,74.47637939453125,40.38754195831858,40.41047688913883,40.33394275564593,40.39133834838867,39.57742708639242,39.62065887451172,39.41893904972657,39.62065887451172,84.64268852407066,85.01936349762296,84.30151889596854,84.97671508789062,54.062669977064196,54.93706857268683,54.062669977064196,54.82047653198242,69.14888980137951,69.718056187887,68.94874848333951,69.64302825927734,32.46731912040158,32.92815786149722,32.3958979287687,32.577640533447266,174.85450138755357,177.70838616366478,173.53402167685792,177.0098114013672,102.11967693161866,103.85477937646091,100.76703047340246,103.21111297607422,34.9978571513522,35.69998961484805,34.672129151487844,35.504554748535156,19.830814273855832,20.32501420683201,19.650390010459123,20.23872184753418,18.320112154647163,18.824760709053358,18.159544252855984,18.717710494995117,17.154855827740842,17.45456734475839,16.512619125211227,17.36893653869629,37.084510101211656,39.079360813914114,36.82289123535156,38.523406982421875,16.302218613131636,17.374259897516485,16.206393758011224,17.122716903686523,23.702858243592644,24.513747822808472,23.693947190803534,24.451372146606445,35.13800549258706,36.75298251247067,34.97983982251624,36.18690872192383,19.79205794447309,20.04799410586423,19.55408531336233,19.908798217773438,35.21424239445604,35.85893045468049,34.82651424257786,35.836387634277344,58.89935064130032,59.73203353957223,58.34706172095025,59.494117736816406,46.27865609683583,47.30557556619971,46.00930499863224,47.17931365966797,46.230286619561724,47.33627698028774,46.118665192400485,46.96514129638672,25.00188758323221,25.35261450155782,24.546396420846147,24.87434959411621,49.32748417157857,49.32748417157857,45.441074807196266,46.577110290527344,32.61250772977023,33.071327143095,32.41064231136368,33.03461456298828,13.989932216373637,13.989932216373637,13.6411292476621,13.84852409362793,19.820192176178082,20.262608610537523,19.613731241441542,19.849685668945312,14.612363577713381,14.748385293926283,14.524923039897221,14.55795669555664,15.147657975367576,15.223737716674805,15.147657975367576,15.223737716674805,82.88775442265538,88.50437705245582,73.6969081329188,73.93518829345703,23.37579218148841,23.37579218148841,23.018762588500977,23.018762588500977,20.5,21.0,20.073999404907227,20.90999984741211,28.511587017875957,28.585956916164015,27.423925399780273,27.423925399780273,119.47000122070312,120.3499984741211,116.94999694824219,117.91999816894531,29.473165743413773,29.602629122713825,29.245453930231864,29.40062713623047,24.721452956288132,24.781292866776408,24.59323189716284,24.747100830078125,29.55609814938419,29.78038351791854,29.535072612183356,29.717304229736328
